Frame,Elapsed Time,X,Y,Z
12,0.4709506034851074,35.53457260131836,18.092866897583008,117.64755249023438
12,0.49995851516723633,35.082035064697266,19.163515090942383,116.21116638183594
12,0.5079638957977295,34.939857482910156,19.450620651245117,115.80494689941406
13,0.5159590244293213,34.7905158996582,19.733474731445312,115.39521026611328
13,0.5229616165161133,34.65373611450195,19.977914810180664,115.03309631347656
13,0.546489953994751,34.15401840209961,20.775415420532227,113.79523468017578
14,0.553490161895752,33.993621826171875,21.005258560180664,113.42092895507812
14,0.5614900588989258,33.80387496948242,21.263559341430664,112.98994445800781
14,0.5766851902008057,33.424903869628906,21.74092674255371,112.16226196289062
14,0.5836853981018066,33.24229049682617,21.954822540283203,111.77713775634766
15,0.6071882247924805,32.59334945678711,22.64396095275879,110.46764373779297
15,0.6141886711120605,32.38970184326172,22.84031105041504,110.072998046875
15,0.6211936473846436,32.181312561035156,23.032569885253906,109.6761245727539
15,0.6362385749816895,31.71857452392578,23.43094253540039,108.81742095947266
16,0.6442387104034424,31.464326858520508,23.6345272064209,108.35750579833984
16,0.6512432098388672,31.23719596862793,23.8079891204834,107.95306396484375
16,0.666797399520874,30.71822738647461,24.176921844482422,107.04949951171875
17,0.6737987995147705,30.4782772064209,24.33556365966797,106.6405029296875
17,0.680797815322876,30.23461151123047,24.489484786987305,106.23033905029297
17,0.6982862949371338,29.609853744506836,24.853418350219727,105.20030975341797
17,0.704287052154541,29.390466690063477,24.971418380737305,104.84535217285156
17,0.7112874984741211,29.131437301635742,25.10459327697754,104.43037414550781
18,0.7287013530731201,28.473323822021484,25.414764404296875,103.39452362060547
18,0.7362096309661865,28.1838321685791,25.53914451599121,102.9465560913086
18,0.7422106266021729,27.950105667114258,25.634479522705078,102.58802795410156
18,0.7603139877319336,27.23314094543457,25.90005874633789,101.5044174194336
19,0.7673144340515137,26.951417922973633,25.993864059448242,101.08478546142578
19,0.7733137607574463,26.708131790161133,26.07030487060547,100.72499084472656
19,0.7911560535430908,25.975229263305664,26.276090621948242,99.65453338623047
19,0.8058032989501953,25.364145278930664,26.420974731445312,98.77603149414062
20,0.8128035068511963,25.06943702697754,26.48259162902832,98.35650634765625
20,0.8248066902160645,24.560535430908203,26.576828002929688,97.637939453125
20,0.8308086395263672,24.304534912109375,26.618566513061523,97.27911376953125
20,0.8523440361022949,23.37888526916504,26.739099502563477,95.9952392578125
21,0.8680579662322998,22.6978816986084,26.798593521118164,95.06297302246094
21,0.8750584125518799,22.393375396728516,26.81749725341797,94.649169921875
22,0.8820574283599854,22.088403701782227,26.831771850585938,94.23650360107422
22,0.8982076644897461,21.383268356323242,26.847335815429688,93.28871154785156
22,0.9052083492279053,21.0772647857666,26.84667205810547,92.8799819946289
22,0.912207841873169,20.77126121520996,26.84160614013672,92.47272491455078
22,0.9295711517333984,20.01263999938965,26.8104248046875,91.468994140625
23,0.9366700649261475,19.702953338623047,26.790205001831055,91.06151580810547
23,0.9436702728271484,19.397998809814453,26.7661190032959,90.66146850585938
23,0.9601438045501709,18.68260383605957,26.693607330322266,89.72740173339844
24,0.9671461582183838,18.379711151123047,26.65623664855957,89.33367919921875
24,0.9751439094543457,18.034814834594727,26.608919143676758,88.88655090332031
24,0.982144832611084,17.733930587768555,26.563533782958984,88.49748992919922
24,1.0071778297424316,16.667329788208008,26.37228012084961,87.12528991699219
25,1.01417875289917,16.371997833251953,26.31106948852539,86.74715423583984
25,1.0211822986602783,16.0780086517334,26.246627807617188,86.3714828491211
25,1.038780927658081,15.346208572387695,26.071170806884766,85.43944549560547
25,1.0457816123962402,15.058063507080078,25.996253967285156,85.0736312866211
26,1.0517818927764893,14.812521934509277,25.929838180541992,84.76242065429688
26,1.0680921077728271,14.152098655700684,25.739559173583984,83.92769622802734
26,1.07609224319458,13.832100868225098,25.64131736755371,83.52445983886719
26,1.0830917358398438,13.554354667663574,25.55288314819336,83.17511749267578
26,1.1005749702453613,12.870072364807129,25.32260513305664,82.31708526611328
27,1.1075732707977295,12.600095748901367,25.226961135864258,81.97962951660156
27,1.115574598312378,12.294273376464844,25.115386962890625,81.59812927246094
27,1.122579574584961,12.029081344604492,25.01589012145996,81.26800537109375
27,1.1469871997833252,11.124261856079102,24.657615661621094,80.14688110351562
28,1.1539874076843262,10.870412826538086,24.552005767822266,79.83395385742188
28,1.1609899997711182,10.619060516357422,24.445297241210938,79.52487182617188
28,1.1776161193847656,10.032780647277832,24.188350677490234,78.80722045898438
29,1.184614896774292,9.790461540222168,24.07896614074707,78.5120849609375
29,1.1916167736053467,9.5507173538208,23.96897315979004,78.22103881835938
29,1.2094242572784424,8.953170776367188,23.687509536743164,77.50019836425781
30,1.2164232730865479,8.723125457763672,23.57651138305664,77.22463989257812
30,1.2234272956848145,8.495643615722656,23.46540069580078,76.95335388183594
30,1.2399985790252686,7.968300819396973,23.203025817871094,76.3296127319336
30,1.2469990253448486,7.750112533569336,23.092679977416992,76.07388305664062
30,1.253998041152954,7.53468132019043,22.982810974121094,75.8228988647461
31,1.2710611820220947,7.020767688751221,22.717544555664062,75.23096466064453
31,1.2876777648925781,6.535518169403076,22.46393585205078,74.68223571777344
31,1.2946791648864746,6.335484981536865,22.35881805419922,74.45936584472656
32,1.3016784191131592,6.138099670410156,22.254915237426758,74.24156951904297
32,1.3167519569396973,5.721652507781982,22.035640716552734,73.78971862792969
32,1.323753833770752,5.532148361206055,21.936086654663086,73.5879135131836
32,1.3467743396759033,4.9261579513549805,21.620525360107422,72.96111297607422
33,1.353776454925537,4.746861934661865,21.528467178344727,72.78176879882812
33,1.3607726097106934,4.569979667663574,21.4384708404541,72.60791015625
33,1.3782496452331543,4.137655735015869,21.222883224487305,72.19709777832031
34,1.3842527866363525,3.992192506790161,21.15204429626465,72.06380462646484
34,1.391251564025879,3.8244872093200684,21.071640014648438,71.91348266601562
34,1.4079320430755615,3.432624340057373,20.889911651611328,71.57746124267578
34,1.4149317741394043,3.271320104598999,20.81798553466797,71.44586181640625
34,1.4219353199005127,3.1116888523101807,20.748685836791992,71.31978607177734
35,1.4408223628997803,2.6894521713256836,20.575586318969727,71.00789642333984
35,1.446821928024292,2.557685613632202,20.524951934814453,70.91746520996094
35,1.4538226127624512,2.4052681922912598,20.468597412109375,70.81723022460938
35,1.469801664352417,2.0623857975006104,20.35126304626465,70.60991668701172
36,1.476802110671997,1.9141851663589478,20.304916381835938,70.52853393554688
36,1.483802080154419,1.7671129703521729,20.26171875,70.45293426513672
36,1.5017096996307373,1.3954075574874878,20.165794372558594,70.28591918945312
37,1.5166757106781006,1.0889983177185059,20.102041244506836,70.17556762695312
37,1.5236806869506836,0.9466612339019775,20.077423095703125,70.13309478759766
37,1.5457978248596191,0.5006205439567566,20.0218505859375,70.03749084472656
38,1.5527985095977783,0.3601991832256317,20.01133155822754,70.0194320678711
38,1.5756311416625977,-0.0967010036110878,20.000818252563477,70.00140380859375
38,1.5826311111450195,-0.23676474392414093,20.004901885986328,70.0083999633789
38,1.607630729675293,-0.7387676239013672,20.04738426208496,70.08136749267578
39,1.615631341934204,-0.9004481434822083,20.070133209228516,70.12052917480469
39,1.6226348876953125,-1.04256010055542,20.093652725219727,70.16108703613281
39,1.6378724575042725,-1.3540414571762085,20.156352996826172,70.26954650878906
40,1.6438724994659424,-1.4776978492736816,20.18532943725586,70.31983947753906
40,1.6508724689483643,-1.6227822303771973,20.222156524658203,70.3839111328125
40,1.6708729267120361,-2.0428836345672607,20.345006942749023,70.59891510009766
41,1.6788725852966309,-2.2135214805603027,20.401302337646484,70.69810485839844
41,1.688873529434204,-2.4292004108428955,20.477283477783203,70.83265686035156
41,1.6978740692138672,-2.6257081031799316,20.550874710083008,70.9637222290039
41,1.7058734893798828,-2.802400588989258,20.620330810546875,71.0881118774414
41,1.7138731479644775,-2.9811313152313232,20.69350814819336,71.21990203857422
42,1.7228784561157227,-3.1848931312561035,20.780223846435547,71.3770751953125
42,1.7472774982452393,-3.7517011165618896,21.037202835083008,71.84941864013672
42,1.7552752494812012,-3.942511558532715,21.12807846069336,72.01889038085938
43,1.7642760276794434,-4.160400390625,21.23404312133789,72.21817779541016
43,1.7722768783569336,-4.3569769859313965,21.331390380859375,72.40288543701172
43,1.7962768077850342,-4.963793754577637,21.639944076538086,72.99913787841797
44,1.8042750358581543,-5.17198371887207,21.74785614013672,73.21173858642578
44,1.811277151107788,-5.356783390045166,21.84423828125,73.40348815917969
44,1.8262813091278076,-5.760949611663818,22.056312561035156,73.8318862915039
44,1.8332796096801758,-5.953357696533203,22.157609939575195,74.03977966308594
44,1.8407964706420898,-6.162837982177734,22.2679443359375,74.26874542236328
45,1.8561053276062012,-6.598635673522949,22.49704933166504,74.75298309326172
45,1.863105058670044,-6.802056789398193,22.603538513183594,74.9822998046875
45,1.8874659538269043,-7.5307464599609375,22.980796813964844,75.81832885742188
46,1.8944661617279053,-7.746164798736572,23.090675354003906,76.06926727294922
46,1.90146803855896,-7.964348793029785,23.20103645324707,76.32496643066406
46,1.9195489883422852,-8.540366172790527,23.487346649169922,77.006591796875
47,1.9265525341033936,-8.76837158203125,23.598453521728516,77.27874755859375
47,1.9335517883300781,-8.99896240234375,23.709434509277344,77.55518341064453
47,1.9410605430603027,-9.249361991882324,23.828296661376953,77.85663604736328
47,1.9660584926605225,-10.105378150939941,24.220766067504883,78.89582061767578
48,1.9730582237243652,-10.351181030273438,24.32927131652832,79.19636535644531
48,1.9970650672912598,-11.214062690734863,24.69445037841797,80.25775909423828
48,2.004065990447998,-11.471376419067383,24.798452377319336,80.57596588134766
49,2.01106595993042,-11.731159210205078,24.901105880737305,80.89793395996094
49,2.026153087615967,-12.299408912658691,25.11728858947754,81.60453033447266
49,2.0321545600891113,-12.528545379638672,25.201162338256836,81.89029693603516
49,2.0572378635406494,-13.504462242126465,25.536685943603516,83.11243438720703
50,2.064239025115967,-13.781892776489258,25.625547409057617,83.46126556396484
50,2.0722384452819824,-14.101438522338867,25.724267959594727,83.86380767822266
50,2.0902388095855713,-14.82999324798584,25.934642791748047,84.78455352783203
51,2.098240375518799,-15.157853126525879,26.02256965637207,85.20024871826172
51,2.1062378883361816,-15.487860679626465,26.10679817199707,85.61952209472656
51,2.115238904953003,-15.861905097961426,26.197038650512695,86.09579467773438
51,2.1232428550720215,-16.19672966003418,26.2730712890625,86.52310180664062
51,2.131242036819458,-16.53331184387207,26.34494400024414,86.95360565185547
52,2.149437189102173,-17.305551528930664,26.49237632751465,87.9450912475586
52,2.157437562942505,-17.64772605895996,26.549829483032227,88.38618469238281
52,2.1644365787506104,-17.948232650756836,26.596250534057617,88.77450561523438
52,2.1714367866516113,-18.249780654907227,26.639005661010742,89.16509246826172
53,2.195437431335449,-19.289867401123047,26.756591796875,90.5198974609375
53,2.2034385204315186,-19.638263702392578,26.78544044494629,90.97655487060547
53,2.2124369144439697,-20.030773162841797,26.81147575378418,91.49288940429688
54,2.2214369773864746,-20.423870086669922,26.83059310913086,92.01207733154297
54,2.242982864379883,-21.365694046020508,26.8474178314209,93.26519775390625
54,2.258145809173584,-22.027807235717773,26.834060668945312,94.15470886230469
55,2.2651476860046387,-22.332998275756836,26.820690155029297,94.56732940673828
55,2.2721478939056396,-22.637605667114258,26.80270767211914,94.98091888427734
55,2.2899749279022217,-23.410263061523438,26.73577308654785,96.0384292602539
55,2.2969748973846436,-23.712139129638672,26.70108413696289,96.45512390136719
56,2.303975820541382,-24.01302719116211,26.661596298217773,96.87257385253906
56,2.3109750747680664,-24.312698364257812,26.617294311523438,97.29053497314453
56,2.334993362426758,-25.330717086791992,26.42823028564453,98.72831726074219
57,2.342503786087036,-25.645248413085938,26.35724449157715,99.17865753173828
57,2.3650028705596924,-26.574586868286133,26.110504150390625,100.52847290039062
57,2.372002363204956,-26.859323501586914,26.023290634155273,100.94831085205078
57,2.3954055309295654,-27.794118881225586,25.695653915405273,102.35025024414062
58,2.4034056663513184,-28.107044219970703,25.57095718383789,102.82846069335938
58,2.4276702404022217,-29.033098220825195,25.15346336364746,104.27395629882812
59,2.4346702098846436,-29.293336868286133,25.02212142944336,104.6892318725586
59,2.4411780834198,-29.532329559326172,24.895673751831055,105.07450103759766
59,2.4586658477783203,-30.15975570678711,24.535371780395508,106.10533142089844
60,2.4656670093536377,-30.40462875366211,24.38283348083496,106.51599884033203
60,2.472665786743164,-30.645654678344727,24.225664138793945,106.92524719238281
60,2.489429235458374,-31.207048416137695,23.830440521240234,107.89981842041016
60,2.495429039001465,-31.402324676513672,23.68264389038086,108.24652099609375
60,2.502429246902466,-31.62626838684082,23.506044387817383,108.6495361328125
61,2.5181891918182373,-32.11463165283203,23.092334747314453,109.55052947998047
61,2.525193214416504,-32.32442855834961,22.901445388793945,109.94795227050781
61,2.532193660736084,-32.529541015625,22.7064208984375,110.34323120117188
61,2.5491538047790527,-33.0069694519043,22.216781616210938,111.29231262207031
62,2.5571534633636475,-33.222328186035156,21.977622985839844,111.73552703857422
62,2.5631532669067383,-33.37961196899414,21.794891357421875,112.06597137451172
62,2.5801610946655273,-33.80529022216797,21.261688232421875,112.99311065673828
62,2.587161064147949,-33.971649169921875,21.035898208618164,113.3703842163086
63,2.5941615104675293,-34.13276290893555,20.806522369384766,113.74506378173828
63,2.601161003112793,-34.288536071777344,20.573688507080078,114.11700439453125
63,2.6266796588897705,-34.81046676635742,19.696693420410156,115.44904327392578
64,2.633681297302246,-34.94081497192383,19.448747634887695,115.80762481689453
64,2.656951904296875,-35.33333206176758,18.603837966918945,116.97676086425781
64,2.6639513969421387,-35.438995361328125,18.343807220458984,117.32134246826172
64,2.686687707901001,-35.742034912109375,17.482105255126953,118.41687774658203
65,2.69368839263916,-35.8228645324707,17.211915969848633,118.74663543701172
65,2.717409133911133,-36.05266189575195,16.281373977661133,119.83627319335938
66,2.7234129905700684,-36.09998321533203,16.04250717163086,120.1050796508789
66,2.74787974357605,-36.24738693237305,15.057230949401855,121.1701431274414
66,2.7548818588256836,-36.27614212036133,14.77219295501709,121.46573638916016
67,2.7618801593780518,-36.29891586303711,14.486148834228516,121.7569580078125
67,2.778625965118408,-36.32927703857422,13.797629356384277,122.4364013671875
67,2.7846269607543945,-36.331905364990234,13.549715042114258,122.6738052368164
67,2.7916259765625,-36.32949447631836,13.259928703308105,122.9465560913086
67,2.8086354732513428,-36.2992057800293,12.553439140319824,123.59056854248047
68,2.8156354427337646,-36.276763916015625,12.262053489685059,123.84770965576172
68,2.8226358890533447,-36.24855041503906,11.970431327819824,124.10020446777344
68,2.8411521911621094,-36.14641189575195,11.198843002319336,124.7451400756836
69,2.848151445388794,-36.097530364990234,10.907384872436523,124.98013305664062
69,2.854151964187622,-36.05118942260742,10.657729148864746,125.17770385742188
69,2.8621511459350586,-35.98311233520508,10.325345039367676,125.43544006347656
69,2.8858258724212646,-35.74020767211914,9.345844268798828,126.15984344482422
70,2.8938257694244385,-35.64443588256836,9.016778945922852,126.39144897460938
70,2.9158685207366943,-35.3459358215332,8.116754531860352,126.9944839477539
70,2.922868490219116,-35.240787506103516,7.833327770233154,127.17506408691406
71,2.9473555088043213,-34.83527374267578,6.852701663970947,127.76464080810547
71,2.954354763031006,-34.70894241333008,6.575855255126953,127.92098236083984
71,2.9613568782806396,-34.578086853027344,6.300581455230713,128.07191467285156
72,2.978524684906006,-34.23890686035156,5.633289813995361,128.4186248779297
72,2.984525203704834,-34.11440658569336,5.402764797210693,128.53192138671875
72,2.991525411605835,-33.965396881103516,5.1357035636901855,128.65890502929688
72,3.0071613788604736,-33.61842346191406,4.54679012298584,128.92221069335938
73,3.0141608715057373,-33.457008361816406,4.286715030670166,129.0309295654297
73,3.0394668579101562,-32.84404373168945,3.365934133529663,129.3763885498047
73,3.0464670658111572,-32.666831970214844,3.11685848236084,129.45870971679688
74,3.052466869354248,-32.51247024536133,2.9053964614868164,129.524658203125
74,3.070876121520996,-32.02537536621094,2.2685060501098633,129.70045471191406
74,3.076875925064087,-31.862485885620117,2.0649194717407227,129.74905395507812
74,3.083875894546509,-31.670040130615234,1.829924464225769,129.80035400390625
75,3.101677417755127,-31.169750213623047,1.2448091506958008,129.9044647216797
75,3.117141008377075,-30.723705291748047,0.7513948678970337,129.96412658691406
75,3.1231417655944824,-30.548044204711914,0.5637025237083435,129.97958374023438
75,3.1485090255737305,-29.791810989379883,-0.20605453848838806,129.99713134765625
76,3.154508590698242,-29.610149383544922,-0.38246408104896545,129.989990234375
76,3.161508560180664,-29.39704704284668,-0.5855462551116943,129.97621154785156
76,3.17836332321167,-28.879581451416016,-1.0624003410339355,129.91891479492188
77,3.1843631267547607,-28.694137573242188,-1.2280107736587524,129.8903045654297
77,3.1913630962371826,-28.477121353149414,-1.4184904098510742,129.85150146484375
77,3.208575963973999,-27.941198348999023,-1.874398112297058,129.731201171875
78,3.2155752182006836,-27.722658157348633,-2.054743528366089,129.6721954345703
78,3.2215752601623535,-27.535171508789062,-2.207043170928955,129.6169891357422
78,3.2398922443389893,-26.96277618408203,-2.6589996814727783,129.42210388183594
78,3.2468934059143066,-26.74429702758789,-2.8266496658325195,129.337158203125
78,3.2528927326202393,-26.557350158691406,-2.9681012630462646,129.25979614257812
79,3.2702245712280273,-26.01935386657715,-3.365501880645752,129.0126953125
79,3.277224540710449,-25.803224563598633,-3.52135968208313,128.90298461914062
79,3.2842249870300293,-25.58791160583496,-3.6746163368225098,128.78761291503906
79,3.301826238632202,-25.050928115844727,-4.048709392547607,128.47265625
80,3.318657398223877,-24.54451560974121,-4.391963481903076,128.13845825195312
80,3.3256587982177734,-24.33623695373535,-4.530761241912842,127.99003601074219
80,3.3316588401794434,-24.158967971801758,-4.647907257080078,127.85846710205078
80,3.350234031677246,-23.617982864379883,-5.000458717346191,127.4258041381836
81,3.356234312057495,-23.445953369140625,-5.111213684082031,127.2779312133789
81,3.363234519958496,-23.247060775756836,-5.23858642578125,127.1004409790039
81,3.3803486824035645,-22.769495010375977,-5.5420637130737305,126.64423370361328
82,3.387347936630249,-22.57794189453125,-5.663119792938232,126.4486312866211
82,3.393348217010498,-22.415555953979492,-5.765567779541016,126.27681732177734
82,3.4121286869049072,-21.918725967407227,-6.078836441040039,125.71470642089844
82,3.4286582469940186,-21.49657440185547,-6.346215724945068,125.18993377685547
83,3.4376578330993652,-21.27300453186035,-6.488907337188721,124.89260864257812
83,3.4457762241363525,-21.075252532958984,-6.616071701049805,124.61746978759766
83,3.454777479171753,-20.860454559326172,-6.7555060386657715,124.3048324584961
83,3.4627771377563477,-20.6735782623291,-6.878191947937012,124.0203628540039
84,3.489234685897827,-20.08332633972168,-7.277367115020752,123.0361557006836
84,3.496234893798828,-19.934490203857422,-7.381706714630127,122.76483917236328
84,3.503234624862671,-19.788795471191406,-7.485678672790527,122.48908996582031
85,3.521252155303955,-19.428388595581055,-7.752275466918945,121.75914764404297
85,3.536263942718506,-19.144393920898438,-7.9741387367248535,121.12936401367188
85,3.542771339416504,-19.02593421936035,-8.070483207702637,120.85041046142578
86,3.568023681640625,-18.593046188354492,-8.446977615356445,119.73490905761719
86,3.5740225315093994,-18.496490478515625,-8.537338256835938,119.46240234375
86,3.5810227394104004,-18.386865615844727,-8.643380165100098,119.14087677001953
86,3.599531888961792,-18.112760543823242,-8.927504539489746,118.27281951904297
87,3.6055305004119873,-18.02880859375,-9.02094554901123,117.98606872558594
87,3.613530397415161,-17.9205379486084,-9.146750450134277,117.59961700439453
87,3.6300666332244873,-17.709980010986328,-9.41160774230957,116.78663635253906
88,3.6370668411254883,-17.626163482666016,-9.525890350341797,116.43690490722656
88,3.64319109916687,-17.55539321899414,-9.627022743225098,116.12828063964844
88,3.663198471069336,-17.340559005737305,-9.965550422668457,115.10343933105469
88,3.6783523559570312,-17.19409942626953,-10.231066703796387,114.31101989746094
89,3.6853528022766113,-17.13103675842285,-10.356609344482422,113.94047546386719
89,3.692352056503296,-17.070819854736328,-10.484052658081055,113.5672607421875
89,3.710423469543457,-16.928077697753906,-10.82246208190918,112.59154510498047
90,3.717423915863037,-16.877561569213867,-10.957359313964844,112.2090835571289
90,3.7234230041503906,-16.836322784423828,-11.074725151062012,111.87942504882812
90,3.7417147159576416,-16.721847534179688,-11.443028450012207,110.86390686035156
90,3.7574093341827393,-16.63644027709961,-11.772150993347168,109.9809341430664
91,3.764407157897949,-16.601947784423828,-11.92296314239502,109.58402252197266
91,3.789421319961548,-16.49532127380371,-12.483392715454102,108.15042114257812
91,3.7964186668395996,-16.469816207885742,-12.646307945251465,107.74559020996094
92,3.80342173576355,-16.446027755737305,-12.812111854553223,107.33890533447266
92,3.820650815963745,-16.394350051879883,-13.231959342956543,106.33240509033203
92,3.8276541233062744,-16.375898361206055,-13.407540321350098,105.92106628417969
92,3.834655523300171,-16.358793258666992,-13.585951805114746,105.50868225097656
93,3.8411636352539062,-16.34401512145996,-13.75439167022705,105.12438201904297
93,3.868649959564209,-16.291749954223633,-14.493661880493164,103.49251556396484
93,3.876649856567383,-16.279064178466797,-14.717354774475098,103.0153579711914
94,3.8846499919891357,-16.267250061035156,-14.944911003112793,102.53741455078125
94,3.893650770187378,-16.254817962646484,-15.20553970336914,101.9989242553711
94,3.9016499519348145,-16.244365692138672,-15.441253662109375,101.5197982788086
94,3.9141292572021484,-16.22881317138672,-15.816635131835938,100.7716064453125
94,3.922131299972534,-16.21908950805664,-16.062217712402344,100.29156494140625
95,3.9471583366394043,-16.188079833984375,-16.85455894470215,98.79027557373047
95,3.9541587829589844,-16.178796768188477,-17.082664489746094,98.3707275390625
95,3.961158037185669,-16.169055938720703,-17.313507080078125,97.9515609741211
96,3.978640556335449,-16.142061233520508,-17.901992797851562,96.90652465820312
96,3.98564076423645,-16.12991714477539,-18.142288208007812,96.48906707763672
96,3.992640733718872,-16.116859436035156,-18.385173797607422,96.07231140136719
96,4.010213136672974,-16.07938575744629,-19.00603485107422,95.0296859741211
97,4.017212629318237,-16.062328338623047,-19.257633209228516,94.61602020263672
97,4.024212837219238,-16.043907165527344,-19.511619567871094,94.203369140625
97,4.031216382980347,-16.024017333984375,-19.76803207397461,93.79165649414062
97,4.056245803833008,-15.93956184387207,-20.702251434326172,92.3307876586914
98,4.063246250152588,-15.91180419921875,-20.968242645263672,91.92548370361328
98,4.087649345397949,-15.799012184143066,-21.90994644165039,90.52550506591797
99,4.094648838043213,-15.761707305908203,-22.183876037597656,90.12796783447266
99,4.101649284362793,-15.72203540802002,-22.459394454956055,89.73231506347656
99,4.117648124694824,-15.622066497802734,-23.094406127929688,88.83576965332031
99,4.124650001525879,-15.574061393737793,-23.374441146850586,88.44693756103516
99,4.130649566650391,-15.530783653259277,-23.615312576293945,88.11557006835938
100,4.14664888381958,-15.405342102050781,-24.261343002319336,87.2403793334961
100,4.153648853302002,-15.345712661743164,-24.54545021057129,86.86152648925781
100,4.16164755821228,-15.273918151855469,-24.87099266052246,86.43177795410156
100,4.1787025928497314,-15.107389450073242,-25.567625045776367,85.52718353271484
101,4.185702323913574,-15.033588409423828,-25.854238510131836,85.16073608398438
101,4.192701578140259,-14.956536293029785,-26.141080856323242,84.7972183227539
101,4.211665391921997,-14.730998039245605,-26.918598175048828,83.82748413085938
102,4.224472999572754,-14.564452171325684,-27.443117141723633,83.18562316894531
102,4.231474161148071,-14.468450546264648,-27.72933578491211,82.83939361572266
102,4.254811763763428,-14.122568130493164,-28.679058074951172,81.70995330810547
103,4.261812210083008,-14.010931968688965,-28.96217155456543,81.37882232666016
103,4.2860071659088135,-13.596558570861816,-29.931947708129883,80.26287078857422
103,4.2920074462890625,-13.486881256103516,-30.169952392578125,79.9931640625
104,4.31764554977417,-12.987013816833496,-31.173019409179688,78.87371063232422
104,4.323645114898682,-12.862707138061523,-31.404067993164062,78.61965942382812
104,4.330649375915527,-12.71406364440918,-31.671833038330078,78.32695770263672
104,4.347731590270996,-12.335661888122559,-32.31519317626953,77.63106536865234
105,4.3547303676605225,-12.174141883850098,-32.57451629638672,77.35344696044922
105,4.36173152923584,-12.008811950683594,-32.831260681152344,77.08016967773438
105,4.378389596939087,-11.600445747375488,-33.43071365356445,76.44811248779297
106,4.385389089584351,-11.422607421875,-33.6775016784668,76.19029235839844
106,4.392389297485352,-11.241090774536133,-33.92112731933594,75.93711853027344
106,4.409646272659302,-10.77816390991211,-34.507354736328125,75.33322143554688
106,4.417648553848267,-10.556146621704102,-34.77189636230469,75.06311798095703
107,4.426649332046509,-10.300955772399902,-35.06363296508789,74.7669448852539
107,4.434649467468262,-10.069344520568848,-35.31758499145508,74.51055908203125
107,4.444161653518677,-9.788186073303223,-35.61274719238281,74.21421813964844
107,4.452163934707642,-9.54688549041748,-35.855159759521484,73.97213745117188
107,4.471165180206299,-8.956937789916992,-36.4082145690918,73.42414093017578
108,4.486161708831787,-8.475049018859863,-36.82125473022461,73.0186996459961
108,4.495163679122925,-8.179167747497559,-37.058815002441406,72.78695678710938
108,4.502162933349609,-7.945795059204102,-37.23798370361328,72.61286163330078
109,4.51816201210022,-7.40184211730957,-37.62881851196289,72.2351303100586
109,4.526170492172241,-7.124286651611328,-37.81442642211914,72.05670166015625
109,4.5351667404174805,-6.8084869384765625,-38.014739990234375,71.86481475830078
109,4.543677568435669,-6.50596809387207,-38.196128845214844,71.6916732788086
110,4.551676988601685,-6.218429088592529,-38.35929870605469,71.53640747070312
110,4.579737901687622,-5.187140941619873,-38.87401580810547,71.04959869384766
110,4.586737394332886,-4.924860000610352,-38.98808288574219,70.94232177734375
111,4.593737363815308,-4.660733222961426,-39.0963134765625,70.84073638916016
